# capturedAtLocal=2026-09-24T20:02:15.7686947+02:00
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Craggy Cliffs.map
# mapFileSha256=c46b71c941ea299d1ca82c4f9649601e41f80517f05885ecdda39deee5e4ef25
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=8
# orientation=2
# keepX=535
# keepY=396
# occupiedCells=6315
tileId	buildingId	ownerId	terrainFlags
54743	413	0	32768
54744	409	0	32768
54745	410	0	32768
54746	414	0	32768
54747	415	0	32768
54748	411	0	32768
54749	418	0	32768
54750	419	0	32768
54751	427	0	32768
54752	426	0	32768
54753	420	0	32768
54754	436	0	32768
54755	435	0	32768
54756	437	0	32768
54757	421	0	32768
54758	422	0	32768
54759	423	0	32768
54760	441	0	32768
54761	444	0	32768
54762	442	0	32768
54763	443	0	32768
54764	424	0	32768
54765	453	0	32768
54766	452	0	32768
54767	451	0	32768
55212	407	0	32768
55213	406	0	32768
55214	408	0	32768
55215	405	0	32768
55216	416	0	32768
55217	417	0	32768
55218	428	0	32768
55219	429	0	32768
55220	412	0	32768
55221	425	0	32768
55222	430	0	32768
55223	438	0	32768
55224	431	0	32768
55225	432	0	32768
55226	433	0	32768
55227	434	0	32768
55228	440	0	32768
55229	439	0	32768
55230	445	0	32768
55231	446	0	32768
55232	447	0	32768
55233	454	0	32768
55234	448	0	32768
55235	449	0	32768
55236	450	0	32768
56624	278	0	33792
56625	278	0	268468224
56626	278	0	268468224
56627	278	0	268468224
56628	278	0	33792
56634	279	0	33792
56635	279	0	33792
56636	279	0	33792
56637	279	0	33792
56638	279	0	33792
56639	279	0	33792
56658	266	0	33792
56659	266	0	268468224
56660	266	0	268468224
56661	266	0	268468224
56662	266	0	268468224
56663	266	0	33792
57101	278	0	268468224
57102	278	0	268468224
57103	278	0	268468224
57104	278	0	268468224
57105	278	0	268468224
57111	279	0	33792
57112	279	0	33792
57113	279	0	33792
57114	279	0	33792
57115	279	0	33792
57116	279	0	33792
57135	266	0	268468224
57136	266	0	268468224
57137	266	0	268468224
57138	266	0	268468224
57139	266	0	268468224
57140	266	0	268468224
57580	278	0	268468224
57581	278	0	268468224
57582	278	0	268468224
57583	278	0	268468224
57584	278	0	268468224
57590	279	0	33792
57591	279	0	33792
57592	279	0	33792
57593	279	0	33792
57594	279	0	33792
57595	279	0	33792
57614	266	0	268468224
57615	266	0	268468224
57616	266	0	268468224
57617	266	0	268468224
57618	266	0	268468224
57619	266	0	268468224
58061	278	0	268468224
58062	278	0	268468224
58063	278	0	268468224
58064	278	0	268468224
58065	278	0	268468224
58071	279	0	33792
58072	279	0	33792
58073	279	0	33792
58074	279	0	33792
58075	279	0	33792
58076	279	0	33792
58084	253	0	33792
58085	253	0	33792
58086	253	0	33792
58087	253	0	33792
58088	253	0	33792
58089	253	0	33792
58090	253	0	33792
58091	253	0	33792
58092	253	0	33792
58095	266	0	268468224
58096	266	0	268468224
58097	266	0	268468224
58098	266	0	268468224
58099	266	0	268468224
58100	266	0	268468224
58544	278	0	33792
58545	278	0	268468224
58546	278	0	268468224
58547	278	0	268468224
58548	278	0	33792
58554	279	0	33792
58555	279	0	33792
58556	279	0	33792
58557	279	0	33792
58558	279	0	33792
58559	279	0	33792
58561	271	0	33792
58562	271	0	33792
58563	271	0	33792
58564	271	0	33792
58565	271	0	33792
58567	253	0	33792
58568	253	0	33792
58569	253	0	33792
58570	253	0	33792
58571	253	0	33792
58572	253	0	33792
58573	253	0	33792
58574	253	0	33792
58575	253	0	33792
58578	266	0	268468224
58579	266	0	268468224
58580	266	0	268468224
58581	266	0	268468224
58582	266	0	268468224
58583	266	0	268468224
59039	279	0	33792
59040	279	0	33792
59041	279	0	33792
59042	279	0	33792
59043	279	0	33792
59044	279	0	33792
59046	271	0	33792
59047	271	0	33792
